tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,source_device,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,p_class
674644256330530816,2015-12-09 17:38:19+00:00,When you see sophomores in high school driving. 11/10 https://t.co/m6aC8d1Kzp,11.0,10.0,None,,1111,311,Twitter for iPhone,Soccer Ball,0.398102,False,Basset,0.335692,True,Cocker Spaniel,0.0729408,True,hybrid
674638615994089473,2015-12-09 17:15:54+00:00,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,12.0,10.0,None,pupper,1806,650,Twitter for iPhone,Pomeranian,0.846986,True,Chow,0.142014,True,Keeshond,0.00260504,True,dog
674632714662858753,2015-12-09 16:52:27+00:00,Rare submerged pup here. Holds breath for a long time. Frowning because that spoon ignores him. 5/10 would still pet https://t.co/EJzzNHE8bE,5.0,10.0,None,,1617,637,Twitter for iPhone,Jellyfish,0.4327479999999999,False,Goldfish,0.1131109999999999,False,Coral Reef,0.0870471999999999,False,not dog
674468880899788800,2015-12-09 06:01:26+00:00,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,13.0,10.0,Louis,,6676,2275,Twitter for iPhone,Chow,0.52623,True,Pomeranian,0.283647,True,Toy Poodle,0.0676654,True,dog
674447403907457024,2015-12-09 04:36:06+00:00,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,10.0,10.0,None,pupper,1137,393,Twitter for iPhone,Brabancon Griffon,0.409909,True,Malinois,0.2446489999999999,True,Bull Mastiff,0.0748195,True,dog
674436901579923456,2015-12-09 03:54:22+00:00,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,9.0,10.0,Bailey,,1198,426,Twitter for iPhone,Acorn Squash,0.375392,False,Shih-Tzu,0.105416,True,Lhasa,0.0728323,True,hybrid
674422304705744896,2015-12-09 02:56:22+00:00,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,12.0,10.0,Ava,,1536,592,Twitter for iPhone,Golden Retriever,0.964497,True,Labrador Retriever,0.00900618,True,Tennis Ball,0.00713883,False,hybrid
674416750885273600,2015-12-09 02:34:18+00:00,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,10.0,10.0,Jonah,,731,157,Twitter for iPhone,Chihuahua,0.287201,True,Boston Bull,0.25092,True,Whippet,0.141012,True,dog
674410619106390016,2015-12-09 02:09:56+00:00,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,10.0,10.0,Lenny,,1289,515,Twitter for iPhone,Brown Bear,0.698207,False,Sea Lion,0.0464745,False,Beagle,0.0194268,True,hybrid
674394782723014656,2015-12-09 01:07:00+00:00,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,8.0,10.0,Gary,,1607,635,Twitter for iPhone,Toilet Tissue,0.134983,False,Mosquito Net,0.133247,False,Lakeland Terrier,0.109099,True,hybrid
674372068062928900,2015-12-08 23:36:44+00:00,Meet Chesney. On the outside he stays calm &amp; collected. On the inside he's having a complete mental breakdown. 10/10 https://t.co/G4m0TFY9uc,10.0,10.0,Chesney,,931,346,Twitter for iPhone,Seashore,0.346126,False,American Alligator,0.106404,False,Sandbar,0.0493491,False,not dog
674318007229923329,2015-12-08 20:01:55+00:00,This is Lennon. He's in quite the predicament. 8/10 hang in there pupper https://t.co/7mf8XXPAZv,8.0,10.0,Lennon,pupper,1516,570,Twitter for iPhone,Porcupine,0.846628,False,Hamster,0.0381361,False,Echidna,0.0146804,False,not dog
674291837063053312,2015-12-08 18:17:56+00:00,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,11.0,10.0,Kenny,,15817,6533,Twitter for iPhone,Cardigan,0.611525,True,Pembroke,0.368566,True,Chihuahua,0.00332957,True,dog
674271431610523648,2015-12-08 16:56:51+00:00,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",10.0,10.0,None,,1682,800,Twitter for iPhone,German Shepherd,0.991454,True,Malinois,0.00415023,True,Bloodhound,0.00301913,True,dog
674269164442398721,2015-12-08 16:47:50+00:00,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",8.0,10.0,Bob,,961,255,Twitter for iPhone,Pug,0.6229210000000001,True,Norwegian Elkhound,0.0486585,True,Cardigan,0.0169655,True,dog
674265582246694913,2015-12-08 16:33:36+00:00,This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10 https://t.co/Pu9RhfHDEQ,2.0,10.0,Henry,,1766,936,Twitter for iPhone,Slug,0.998075,False,Ice Lolly,0.00098401,False,Leafhopper,9.72038e-05,False,not dog
674262580978937856,2015-12-08 16:21:41+00:00,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,9.0,10.0,Gus,pupper,1391,498,Twitter for iPhone,Greater Swiss Mountain Dog,0.519428,True,Boxer,0.1215,True,Staffordshire Bullterrier,0.114498,True,dog
674255168825880576,2015-12-08 15:52:13+00:00,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,10.0,10.0,Bobbay,,1581,619,Twitter for iPhone,Eskimo Dog,0.615741,True,Siberian Husky,0.199544,True,Malamute,0.179107,True,dog
674082852460433408,2015-12-08 04:27:30+00:00,This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup https://t.co/Bko5kFJYUU,11.0,10.0,None,,804,186,Twitter for iPhone,Pomeranian,0.666957,True,Shetland Sheepdog,0.0280194,True,Ski Mask,0.0206827,False,hybrid
674075285688614912,2015-12-08 03:57:26+00:00,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,11.0,10.0,Mitch,,1047,316,Twitter for iPhone,Airedale,0.305392,True,Kerry Blue Terrier,0.250014,True,Lakeland Terrier,0.188668,True,dog
674063288070742018,2015-12-08 03:09:46+00:00,This is Earl. Earl is lost. Someone help Earl. He has no tags. Just trying to get home. 5/10 hang in there Earl https://t.co/1ZbfqAVDg6,5.0,10.0,Earl,,6769,2450,Twitter for iPhone,Ostrich,0.661176,False,Bearskin,0.214879,False,Swab,0.0644557,False,not dog
674053186244734976,2015-12-08 02:29:37+00:00,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",10.0,10.0,Stanley,,3576,1441,Twitter for iPhone,Cardigan,0.984725,True,Pembroke,0.00873039,True,Kelpie,0.00219477,True,dog
674051556661161984,2015-12-08 02:23:09+00:00,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,10.0,10.0,Lucy,,1564,530,Twitter for iPhone,Shih-Tzu,0.179777,True,Badger,0.16058,False,Three-Toed Sloth,0.132154,False,hybrid
674045139690631169,2015-12-08 01:57:39+00:00,Herd of wild dogs here. Not sure what they're trying to do. No real goals in life. 3/10 find your purpose puppers https://t.co/t5ih0VrK02,3.0,10.0,None,,1520,710,Twitter for iPhone,Robin,0.369661,False,Rhinoceros Beetle,0.110607,False,European Fire Salamander,0.0431782,False,not dog
674042553264685056,2015-12-08 01:47:22+00:00,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,12.0,10.0,None,,772,142,Twitter for iPhone,Toy Poodle,0.927975,True,Miniature Poodle,0.0689463999999999,True,Standard Poodle,0.00131575,True,dog
674038233588723717,2015-12-08 01:30:12+00:00,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,12.0,10.0,Kaiya,pupper,1176,456,Twitter for iPhone,Eskimo Dog,0.358459,True,Norwegian Elkhound,0.206963,True,Malamute,0.1482359999999999,True,dog
674036086168010753,2015-12-08 01:21:40+00:00,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,9.0,10.0,Daisy,,906,240,Twitter for iPhone,Toy Poodle,0.685617,True,Miniature Poodle,0.151936,True,Maltese Dog,0.0455311,True,dog
674024893172875264,2015-12-08 00:37:11+00:00,When you realize it doesn't matter how hard you study. You're still going to fail. 10/10 https://t.co/qzYXbyv0SJ,10.0,10.0,None,,1914,1360,Twitter for iPhone,Pomeranian,0.6485,True,Pekinese,0.339835,True,Persian Cat,0.00644846,False,hybrid
674019345211760640,2015-12-08 00:15:09+00:00,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,10.0,10.0,Acro,,1208,340,Twitter for iPhone,Collie,0.992732,True,Borzoi,0.0050428999999999,True,Shetland Sheepdog,0.00172478,True,dog
674014384960745472,2015-12-07 23:55:26+00:00,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,11.0,10.0,Aiden,,1676,714,Twitter for iPhone,Pembroke,0.74232,True,Cardigan,0.0849371,True,Eskimo Dog,0.0683208999999999,True,dog
674008982932058114,2015-12-07 23:33:58+00:00,This pup is sad bc he didn't get to be the toy car. Also he has shitty money management skills. 10/10 still cute tho https://t.co/PiSXXZjDSJ,10.0,10.0,None,,1297,393,Twitter for iPhone,Jigsaw Puzzle,0.97081,False,Prayer Rug,0.0110482,False,Quill,0.00843171,False,not dog
673956914389192708,2015-12-07 20:07:04+00:00,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,10.0,10.0,None,pupper,2091,1069,Twitter for iPhone,Pug,0.5861609999999999,True,Brabancon Griffon,0.0827437,True,Chihuahua,0.0458777,True,dog
673919437611909120,2015-12-07 17:38:09+00:00,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,11.0,10.0,Obie,pupper,1251,401,Twitter for iPhone,Jack-O'-Lantern,0.172079,False,Schipperke,0.1159839999999999,True,Miniature Pinscher,0.052175,True,hybrid
673906403526995968,2015-12-07 16:46:21+00:00,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10 https://t.co/t5rQHl6W8M,3.0,10.0,None,,3406,1799,Twitter for iPhone,Toilet Seat,0.683319,False,Soft-Coated Wheaten Terrier,0.0489277,True,Siberian Husky,0.030386,True,hybrid
673887867907739649,2015-12-07 15:32:42+00:00,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd,10.0,10.0,None,,994,274,Twitter for iPhone,Brabancon Griffon,0.216767,True,Chihuahua,0.190958,True,Golden Retriever,0.163288,True,dog
673715861853720576,2015-12-07 04:09:13+00:00,This is a heavily opinionated dog. Loves walls. Nobody knows how the hair works. Always ready for a kiss. 4/10 https://t.co/dFiaKZ9cDl,4.0,10.0,None,,3815,2303,Twitter for iPhone,Suit,0.404115,False,Bow Tie,0.294683,False,Windsor Tie,0.1327009999999999,False,not dog
673711475735838725,2015-12-07 03:51:47+00:00,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10 https://t.co/MTOOksRzvH,10.0,10.0,None,,1114,325,Twitter for iPhone,Maltese Dog,0.607401,True,Toy Poodle,0.143836,True,Sealyham Terrier,0.063907,True,dog
673709992831262724,2015-12-07 03:45:53+00:00,I know a lot of you are studying for finals. Good luck! Here's this. It should help somehow. 12/10 https://t.co/s2ktuPQd79,12.0,10.0,None,,908,306,Twitter for iPhone,Chihuahua,0.330171,True,Siamese Cat,0.18158,False,Kelpie,0.178227,True,hybrid
673708611235921920,2015-12-07 03:40:24+00:00,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,12.0,10.0,Riley,,1153,315,Twitter for iPhone,Golden Retriever,0.936333,True,Cocker Spaniel,0.0242109,True,Labrador Retriever,0.00943485,True,dog
673707060090052608,2015-12-07 03:34:14+00:00,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,10.0,10.0,Raymond,pupper,1177,434,Twitter for iPhone,German Short-Haired Pointer,0.935771,True,Kelpie,0.022561,True,Labrador Retriever,0.00884665,True,dog
673705679337693185,2015-12-07 03:28:45+00:00,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,8.0,10.0,Dot,,1337,439,Twitter for iPhone,Shih-Tzu,0.165383,True,Lhasa,0.116977,True,Yorkshire Terrier,0.0638989,True,dog
673700254269775872,2015-12-07 03:07:12+00:00,Large blue dog here. Cool shades. Flipping us off w both hands. Obviously a preteen. 3/10 for rude blue preteen pup https://t.co/mcPd5AFfhA,3.0,10.0,None,,1532,638,Twitter for iPhone,Water Bottle,0.614536,False,Ashcan,0.0509114,False,Bucket,0.0374319,False,not dog
673697980713705472,2015-12-07 02:58:09+00:00,This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10 https://t.co/lepRCaGcgw,8.0,10.0,Pickles,pupper,4067,2165,Twitter for iPhone,Porcupine,0.151876,False,Hen,0.1113799999999999,False,Doormat,0.0589337,False,not dog
673689733134946305,2015-12-07 02:25:23+00:00,When you're having a blast and remember tomorrow's Monday. 11/10 https://t.co/YPsJasNVGe,11.0,10.0,None,,1855,700,Twitter for iPhone,Chesapeake Bay Retriever,0.38222,True,American Staffordshire Terrier,0.35014,True,Seat Belt,0.0988738999999999,False,hybrid
673688752737402881,2015-12-07 02:21:29+00:00,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,9.0,10.0,Larry,,1325,534,Twitter for iPhone,Soft-Coated Wheaten Terrier,0.340806,True,Sealyham Terrier,0.234898,True,Kuvasz,0.203495,True,dog
673686845050527744,2015-12-07 02:13:55+00:00,This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,11.0,10.0,George,,1544,479,Twitter for iPhone,Pekinese,0.1859029999999999,True,Guinea Pig,0.172951,False,Pug,0.166183,True,hybrid
673680198160809984,2015-12-07 01:47:30+00:00,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,13.0,10.0,Shnuggles,,1460,521,Twitter for iPhone,Samoyed,0.989853,True,Arctic Fox,0.00334375,False,Chow,0.00280172,True,hybrid
673662677122719744,2015-12-07 00:37:52+00:00,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,12.0,10.0,Kendall,,1339,397,Twitter for iPhone,Labrador Retriever,0.95767,True,Beagle,0.0124127,True,Golden Retriever,0.00568913,True,dog
673656262056419329,2015-12-07 00:12:23+00:00,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,10.0,10.0,Albert,pupper,769,265,Twitter for iPhone,Bull Mastiff,0.700625,True,Rhodesian Ridgeback,0.0946977,True,Brabancon Griffon,0.0575594,True,dog
673636718965334016,2015-12-06 22:54:44+00:00,This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly https://t.co/gKlLpNzIl3,10.0,10.0,None,,1194,404,Twitter for iPhone,Wombat,0.880257,False,Corn,0.0194207,False,Pug,0.0190442999999999,True,hybrid
673612854080196609,2015-12-06 21:19:54+00:00,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,7.0,10.0,Jeffri,pupper,1691,802,Twitter for iPhone,Newfoundland,0.223101,True,Leonberg,0.111106,True,Shovel,0.0856263,False,hybrid
673583129559498752,2015-12-06 19:21:47+00:00,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10 https://t.co/JpoEvgbDug,11.0,10.0,Sandy,,1273,403,Twitter for iPhone,Arctic Fox,0.153271,False,Golden Retriever,0.113946,True,Borzoi,0.110718,True,hybrid
673580926094458881,2015-12-06 19:13:01+00:00,When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP,8.0,10.0,None,,882,297,Twitter for iPhone,Beagle,0.985062,True,Basset,0.00641784,True,Walker Hound,0.00353259,True,dog
673576835670777856,2015-12-06 18:56:46+00:00,Sun burnt dog here. Quite large. Wants to promote peace. Looks unemployed. Ears for days. 7/10 would pet profusely https://t.co/WlKiN3ll0w,7.0,10.0,None,,1482,613,Twitter for iPhone,Teddy,0.25521,False,Christmas Stocking,0.0982852,False,Pajama,0.0727351,False,not dog
673363615379013632,2015-12-06 04:49:31+00:00,This little pupper can't wait for Christmas. He's pretending to be a present. S'cute. 11/10 twenty more days 🎁🎄🐶 https://t.co/m8r9rbcgX4,11.0,10.0,None,pupper,1088,338,Twitter for iPhone,Ox,0.193431,False,Warthog,0.1238269999999999,False,Bison,0.111177,False,not dog
673359818736984064,2015-12-06 04:34:25+00:00,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,8.0,10.0,Steve,,1558,728,Twitter for iPhone,English Setter,0.6965680000000001,True,Brittany Spaniel,0.104046,True,Ibizan Hound,0.0348324999999999,True,dog
673355879178194945,2015-12-06 04:18:46+00:00,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ,11.0,10.0,Koda,,1606,652,Twitter for iPhone,Rottweiler,0.5292479999999999,True,Miniature Pinscher,0.168296,True,Appenzeller,0.100452,True,dog
673352124999274496,2015-12-06 04:03:51+00:00,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ,12.0,10.0,None,,1761,597,Twitter for iPhone,Golden Retriever,0.672808,True,Labrador Retriever,0.275885,True,Kuvasz,0.022255,True,dog
673350198937153538,2015-12-06 03:56:12+00:00,This is Bella. She's a Genghis Flopped Canuck. Stuck in trash can. 9/10 not to happy about it https://t.co/RMv9EAv57u,9.0,10.0,Bella,,784,229,Twitter for iPhone,West Highland White Terrier,0.119188,True,Quill,0.104014,False,Maltese Dog,0.093944,True,hybrid
673345638550134785,2015-12-06 03:38:05+00:00,This is Gerald. He's a fluffy lil yellow pup. Always looks like his favorite team just lost on a hail mary. 7/10 https://t.co/GpSkpN8kXS,7.0,10.0,Gerald,,2700,1422,Twitter for iPhone,Hamster,0.761025,False,Weasel,0.0693617,False,Pomeranian,0.064627,True,hybrid
673343217010679808,2015-12-06 03:28:27+00:00,IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW,11.0,10.0,None,,1038,289,Twitter for iPhone,Chihuahua,0.541408,True,Italian Greyhound,0.156891,True,Miniature Pinscher,0.0695558,True,dog
673342308415348736,2015-12-06 03:24:51+00:00,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,10.0,10.0,Django,pupper,1362,649,Twitter for iPhone,Ski Mask,0.981017,False,Chihuahua,0.0135592,True,Kelpie,0.00065218,True,hybrid
673320132811366400,2015-12-06 01:56:44+00:00,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,11.0,10.0,Frankie,,14441,8705,Twitter for iPhone,Samoyed,0.978833,True,Pomeranian,0.012763,True,Eskimo Dog,0.00185305,True,dog
673317986296586240,2015-12-06 01:48:12+00:00,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,10.0,10.0,None,,924,293,Twitter for iPhone,Miniature Pinscher,0.3840989999999999,True,Bloodhound,0.0799232,True,Rottweiler,0.0685941,True,dog
673295268553605120,2015-12-06 00:17:55+00:00,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,8.0,10.0,Eve,pupper,8046,3484,Twitter for iPhone,Golden Retriever,0.889241,True,Labrador Retriever,0.0646833,True,Great Pyrenees,0.0126126,True,dog
673270968295534593,2015-12-05 22:41:22+00:00,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,11.0,10.0,Mac,,1134,400,Twitter for iPhone,Shih-Tzu,0.610453,True,Maltese Dog,0.166815,True,Old English Sheepdog,0.132015,True,dog
673240798075449344,2015-12-05 20:41:29+00:00,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49,6.0,10.0,None,,1510,798,Twitter for iPhone,Airedale,0.443004,True,Brown Bear,0.1141619999999999,False,Chesapeake Bay Retriever,0.0946386,True,hybrid
673213039743795200,2015-12-05 18:51:11+00:00,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI,10.0,10.0,Dexter,,2410,929,Twitter for iPhone,Schipperke,0.8880819999999999,True,Groenendael,0.0477274,True,Kelpie,0.041398,True,dog
673148804208660480,2015-12-05 14:35:56+00:00,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper https://t.co/tA4WpkI2cw,8.0,10.0,Fletcher,pupper,1822,688,Twitter for iPhone,Tub,0.8730100000000001,False,Bathtub,0.0914341,False,Toilet Seat,0.0254562999999999,False,not dog
672997845381865473,2015-12-05 04:36:04+00:00,Say hello to Kenzie. She is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1UHNJrg,12.0,10.0,Kenzie,,2092,786,Twitter for iPhone,Chow,0.517255,True,Pomeranian,0.206053,True,Koala,0.1270369999999999,False,hybrid
672995267319328768,2015-12-05 04:25:50+00:00,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq,8.0,10.0,Pumpkin,,1001,328,Twitter for iPhone,French Bulldog,0.7195590000000001,True,Boxer,0.166927,True,Boston Bull,0.101354,True,dog
672988786805112832,2015-12-05 04:00:04+00:00,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,10.0,10.0,Schnozz,pupper,1039,314,Twitter for iPhone,Lakeland Terrier,0.8366319999999999,True,West Highland White Terrier,0.0738996,True,Wire-Haired Fox Terrier,0.0381601,True,dog
672984142909456390,2015-12-05 03:41:37+00:00,Very happy pup here. Always smiling. Loves his little leaf. Carries it everywhere with him. 9/10 https://t.co/81BCQAyvcs,9.0,10.0,None,,1338,593,Twitter for iPhone,Wombat,0.73878,False,Beaver,0.133368,False,Wallaby,0.0323701,False,not dog
672980819271634944,2015-12-05 03:28:25+00:00,Extraordinary dog here. Looks large. Just a head. No body. Rather intrusive. 5/10 would still pet https://t.co/ufHWUFA9Pu,5.0,10.0,None,,1930,1079,Twitter for iPhone,Car Mirror,0.232754,False,Basset,0.219461,True,Beagle,0.112397,True,hybrid
672975131468300288,2015-12-05 03:05:49+00:00,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,10.0,10.0,Chuckles,pupper,1813,1015,Twitter for iPhone,Pug,0.8364209999999999,True,Brabancon Griffon,0.0446678,True,French Bulldog,0.0365705,True,dog
672970152493887488,2015-12-05 02:46:02+00:00,This is Chet. He's having a hard time. Really struggling. 7/10 hang in there pupper https://t.co/eb4ta0xtnd,7.0,10.0,Chet,pupper,1019,391,Twitter for iPhone,Leaf Beetle,0.340154,False,Rhinoceros Beetle,0.139698,False,Crayfish,0.0580336,False,not dog
672968025906282496,2015-12-05 02:37:35+00:00,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 https://t.co/7CbO2eMAgJ,11.0,10.0,Gustaf,,1405,602,Twitter for iPhone,Toy Poodle,0.678046,True,Miniature Poodle,0.160273,True,Airedale,0.0656486999999999,True,dog
672964561327235073,2015-12-05 02:23:49+00:00,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT,10.0,10.0,Terry,,1530,701,Twitter for iPhone,Chihuahua,0.2923429999999999,True,Pug,0.173364,True,French Bulldog,0.0455070999999999,True,dog
672902681409806336,2015-12-04 22:17:55+00:00,This is Jimison. He's stuck in a pot. Damn it Jimison. 9/10 https://t.co/KpLyca3o3E,9.0,10.0,Jimison,,1452,550,Twitter for iPhone,Ram,0.3744659999999999,False,Bighorn,0.159621,False,Arabian Camel,0.111919,False,not dog
672898206762672129,2015-12-04 22:00:08+00:00,This is Cheryl AKA Queen Pupper of the Skies. Experienced fighter pilot. Much skill. True hero. 11/10 https://t.co/i4XJEWwdsp,11.0,10.0,Cheryl,pupper,944,459,Twitter for iPhone,Motor Scooter,0.8358190000000001,False,Bobsled,0.0358563,False,Moped,0.033079,False,not dog
672884426393653248,2015-12-04 21:05:23+00:00,Marvelous dog here. Rad ears. Not very soft. Large tumor on nose. Has a pet rock. Good w kids. 6/10 overall neat pup https://t.co/g5YkRqP0dg,6.0,10.0,None,,1661,897,Twitter for iPhone,Tusker,0.1224099999999999,False,Warthog,0.11987,False,Water Buffalo,0.1058559999999999,False,not dog
672877615439593473,2015-12-04 20:38:19+00:00,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3,8.0,10.0,Oscar,,1096,405,Twitter for iPhone,Chihuahua,0.412362,True,Beagle,0.0680661,True,Borzoi,0.0450712,True,dog
672834301050937345,2015-12-04 17:46:12+00:00,"This is Ed. He's not mad, just disappointed. 10/10 https://t.co/BIljU0zhLN",10.0,10.0,Ed,,1398,623,Twitter for iPhone,Pembroke,0.5825600000000001,True,Cardigan,0.258869,True,Nipple,0.0338345,False,hybrid
672828477930868736,2015-12-04 17:23:04+00:00,This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10 https://t.co/fvxHL6cRRs,9.0,10.0,Jerry,,1343,533,Twitter for iPhone,Sandbar,0.118154,False,Stingray,0.075915,False,Seashore,0.0751248,False,not dog
672640509974827008,2015-12-04 04:56:09+00:00,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down https://t.co/uNrmYDUa9M,9.0,10.0,Leonidas,,1032,348,Twitter for iPhone,Chesapeake Bay Retriever,0.420155,True,Cardigan,0.26603,True,Labrador Retriever,0.0425145,True,dog
672622327801233409,2015-12-04 03:43:54+00:00,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ,12.0,10.0,None,pupper,1377,542,Twitter for iPhone,Golden Retriever,0.952773,True,Labrador Retriever,0.010835,True,Clumber,0.00878601,True,dog
672614745925664768,2015-12-04 03:13:46+00:00,This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10 https://t.co/ntxsR98f3U,6.0,10.0,Norman,pupper,1302,644,Twitter for iPhone,Starfish,0.712717,False,Goldfish,0.258865,False,Sea Cucumber,0.00201543,False,not dog
672609152938721280,2015-12-04 02:51:33+00:00,This is Caryl. Likes to get in the microwave. 9/10 damn it Caryl https://t.co/YAVwvNaois,9.0,10.0,Caryl,,1180,424,Twitter for iPhone,Microwave,0.981946,False,Rotisserie,0.00747245,False,Television,0.00588062,False,not dog
